"price","retail_price","units_sold","uses_ad_boosts","rating","rating_count","countries_shipped_to","origin_country","merchant_title","merchant_satisfaction","merchant_rating_count","merchant_rating","merchant_id","merchant_has_profile_picture","product_id","merchant_satisfaction_temp"
7,6,100,0,4.07,30,44,"CN","Rell Mail",NULL,16803,4.16,"56455b13b15aab129db58cb7",0,"5df49c4732950d0102838a00","(16,803 notes)"
12,11,1000,1,3.37,928,32,"CN","miniWGS",81,2397,3.86,"59a54d5eae228e4f11e9c5e0",0,"5abcce430de05539f33c17a2","81 % avis positifs (2,397 notes)"
5,5,1000,1,3.68,155,45,"CN","Sangboo Store",82,10600,3.87,"582833faea77701b456c786a",0,"5e913f130d3e282f24260292","82 % avis positifs (10,600 notes)"
13,33,1000,1,3.88,122,44,"US","wf06",86,114,4.15,"5e6910549145adc9f7972fac",0,"5e707d59ad58d64d89a54409","86 % avis positifs (114 notes)"
14,75,10000,0,4.15,2514,43,"CN","SEVEN O.O",87,27719,4.07,"565973368f5f027e14060846",0,"588392e43d29014fabb85dad","87 % avis positifs (27,719 notes)"
7,6,10000,1,3.48,2504,39,"CN","SZLCGC777",NULL,25260,4,"556d0dc2c00cd721cce30dd1",0,"5ad95b9007c7b46572687a5d","(25,260 notes)"
6,6,20000,1,3.74,6509,43,"CN","yangxueqing",88,11740,4.11,"5acf2091cd968d299afe79a3",0,"5af8fc1aa708c4241d0cf8a3","88 % avis positifs (11,740 notes)"
8,7,5000,1,4.1,1512,43,"CN","dream_studio",91,92005,4.32,"58f6f47891a95f10f0c54b8c",1,"59d5d6a6765fdd2dc2d6ed2a","91 % avis positifs (92,005 notes)"
11,10,100,1,3.54,13,42,"CN","simply spell",88,885,4.16,"5df71a34092d7302140be245",1,"5e3baa8d8f7db5003fb33026","88 % avis positifs (885 notes)"
5.65,33,10,0,5,0,43,"CN","Zios",86,28798,4.04,"57c4dd2ce2a1b61c74c4265a",0,"5eb4dccc8fb578171beef0ad","86 % avis positifs (28,798 notes)"
7,6,100,1,4.57,23,27,"CN","spaklestar",93,105684,4.43,"5742c706d75bc459506b80f1",0,"5e7e0c35e27371898f419f5d","93 % avis positifs (105,684 notes)"
4.67,4,10000,1,4.28,936,138,"CN","Pure Fashion",91,96838,4.26,"5cb636dda7173671aedef051",0,"5d0c8dd26404871188ddf01d","91 % avis positifs (96,838 notes)"
11,10,100,0,3.29,49,80,"CN","SOPHIE PRETTY",81,168,3.73,"5d3da852e4b65d3e801e9b5d",0,"5d67944867b2c57d6f358338","81 % avis positifs (168 notes)"
16,25,10,1,4.5,4,55,"CN","lihengchen",85,676,4.01,"5d5008cb1d9a8e750032d31b",0,"5ef9a1091df14e8f41dca4fa","85 % avis positifs (676 notes)"
9,17,100,0,3.63,92,107,"CN","WAKE UP CHILDHOODMEMORIES",NULL,3190,4.29,"5b083a8b7e43f23f2e16cbd6",0,"5ce69880afab7162455321fe","(3,190 notes)"
7,9,5000,1,3.83,1169,43,"CN","To maintain a good mood is the good life",88,33705,4.13,"585f9ac5d7d14e4d51c16d4e",0,"5926a32e5b3cde33d7993689","88 % avis positifs (33,705 notes)"
3,26,100,1,2,3,43,"CN","wulifange",84,12016,3.95,"5a17bb048cf0ed37ca9e18bc",0,"5eb3aec324c46f21c224b844","84 % avis positifs (12,016 notes)"
6,6,5000,1,3.83,1458,38,"CN","SZLTHT999",NULL,67171,4.1,"55542b4b662da7114d591723",0,"5c61232151aa0072bb647739","(67,171 notes)"
12,72,1000,0,3.93,566,38,"CN","Trendyshow",92,44840,4.34,"54922e98223ebf6980220266",0,"5c6512e25d38b721f29d4cb1","92 % avis positifs (44,840 notes)"
6,34,100,0,3.8,10,41,"CN","zhaodongmei",83,3897,3.93,"5aacd6c1ccf0c83e5a6f3de0",0,"5e9d476c03df0b35e16bc678","83 % avis positifs (3,897 notes)"
13,13,1000,0,4.16,138,41,"CN","Oucho co. ltd.",85,12913,3.98,"55ed5a3362e273427107759e",1,"5d2fd5a9af7a0c5b21369a05","85 % avis positifs (12,913 notes)"
9,19,5000,1,3.97,588,64,"CN","YULINGH",85,1181,4.02,"5d55015e3cc46d5c40a15c19",0,"5dc3b1f9896ffb0bdbd02d76","85 % avis positifs (1,181 notes)"
9,26,20000,0,3.6,1193,43,"CN","Cuiior",82,22711,3.87,"55cc4e1d845591103477a561",0,"5db8fcb8805c6a02fb6dcc29","82 % avis positifs (22,711 notes)"
5,5,100,0,3.06,65,13,"CN","jiayun shop",87,2248,4.15,"58259c456ebae74739ecfdc8",0,"5e9570e2d4af000dc41b1a9a","87 % avis positifs (2,248 notes)"
2,10,100,0,3.2,10,41,"CN","premiumfa",85,8225,3.99,"56ab21890d8dad10e044b9ec",0,"5eb38309fa6f111ca122bed4","85 % avis positifs (8,225 notes)"
8,7,100,0,3.43,23,43,"CN","apgbeweh",88,24132,4.13,"58ad74688a58e150335088ce",0,"5eb4dfbb1284d61c96c43bad","88 % avis positifs (24,132 notes)"
7,7,10000,0,3.55,793,45,"CN","Justfashion",85,59234,3.99,"5667c747eb4b140fe963ba77",0,"5c99cb32780afa57da3af9e0","85 % avis positifs (59,234 notes)"
14,12,1000,0,3.82,176,42,"CN","Arashi",91,99800,4.3,"58a3f270e269ee522580e6bb",1,"5cdd3515d943635651a29bbf","91 % avis positifs (99,800 notes)"
12,26,5000,0,4.16,663,43,"CN","yiliannvhai",NULL,18029,4.1,"5832e5632f5e534c23488f06",0,"5ccd5797cb8529092f1cace5","(18,029 notes)"
7,6,100,0,3.72,47,22,"CN","Hello fashion store",NULL,17655,4.13,"5512b0d98e8def07a462e1d7",1,"5e95cf4cce38972f9c579599","(17,655 notes)"
8,7,100,0,2.79,14,41,"CN","Mycroft",NULL,7012,4.34,"587dd9a883eee74e06b30974",0,"5aabae5e7ddb066f389e4e7b","(7,012 notes)"
8,7,1000,0,3.91,102,37,"CN","HuanShiCiTrade",88,2076,4.1,"59c7610621064f2f6c8c9fe7",1,"5ea1a307f5df8f1f851fda62","88 % avis positifs (2,076 notes)"
14,86,1000,0,4.08,546,17,"CN","topsea",91,62240,4.27,"55dc6b85f51bf838d3e3dcc2",0,"594b7307a6623669348a92d1","91 % avis positifs (62,240 notes)"
6,32,5000,0,3.47,536,18,"CN","ONLYZY",82,17120,3.9,"59aaa4d39fbc514dc80328e3",0,"5b24a2b9b2c8bd2aa4036e49","82 % avis positifs (17,120 notes)"
11,10,20000,1,3.63,2633,35,"CN","ToToToTo Market",NULL,12441,3.92,"5c7893301bcc452c015b5de4",0,"5d1c3deb8efcc17404a476fd","(12,441 notes)"
8,26,1000,1,4.19,54,43,"CN","witkey BL",86,65189,4.05,"57b03628c676b3573ba2a081",0,"5d9addc41a7798259e7a705b","86 % avis positifs (65,189 notes)"
14,12,10,1,4,2,22,"CN","Happy dags",81,514,3.88,"5af917558699ce1103dd6010",0,"5ed5c0afc832f62b8cfb21cb","81 % avis positifs (514 notes)"
11,10,100,0,4.25,20,33,"CN","taizi",89,360,4.23,"58dfa91e42ab0953f96d31d0",0,"5e9e512979c77d0abfe12ef2","89 % avis positifs (360 notes)"
4.81,30,3,0,5,0,43,"CN","Choic‘store",85,11378,3.99,"564d8f2f3a698c01d97fbb81",0,"5eb618659ac3e01e76161a4a","85 % avis positifs (11,378 notes)"
11,70,10,0,2,2,62,"US","Elisa2",81,528,3.87,"58d64937794a2b6db2f0394e",0,"5e5769e751a8041e0224208f","81 % avis positifs (528 notes)"
12,11,1000,1,3.85,398,58,"CN","yanglingling",82,3727,3.86,"579f12b73087c40f57abcd3d",0,"5d159fb3571bc13fb08f3a77","82 % avis positifs (3,727 notes)"
6,140,1000,0,4.09,538,18,"CN","xiaoyueliang1",86,2464,4.03,"5af54e838699ce1143d1f876",0,"5c3ec8efdb9deb55dd4b86c6","86 % avis positifs (2,464 notes)"
3.87,15,100,1,4.53,43,67,"CN","Kprusoian",89,4501,4.23,"58d3cd3b773e9257cc5b990a",0,"5e9536095c9c5306813b3bbc","89 % avis positifs (4,501 notes)"
5,5,50,0,5,1,47,"CN","chaoyang_yangjianfa",NULL,4,3.75,"5e6771b33cce5a8dd4f6fd3c",0,"5ed868776a5a342472182986","(4 notes)"
8,7,10000,0,3.54,2006,31,"CN","Lin Fashion Store",NULL,13946,4,"559d33adc605853731afbf10",0,"5c984d7e082de24a302cc559","(13,946 ratings)"
5,30,100,0,3.69,13,40,NULL,"TopmanClothing",NULL,16215,3.84,"52838e612dcc6469fa2d7104",0,"5e44564413b8939de2f0a0f8","(16,215 notes)"
14,25,100,1,3.8,50,39,"CN","mantianliuyin",80,230,3.91,"5d46ce1a8388976d8c042c39",0,"5eaaece39229fd6f744473dc","80 % avis positifs (230 notes)"
3,3,1000,1,3.08,109,38,"CN","bazaretsaintfrusquin",84,7936,3.96,"56c6a33fabb774437118cd63",0,"5db3bb3bede8100679c50fb7","84 % avis positifs (7,936 notes)"
9,8,10000,1,3.91,3101,41,"CN","Happy Street",86,12004,4.08,"567a54fe7071ec7e12a1494e",0,"5937a77811601873f9b93e96","86 % avis positifs (12,004 notes)"
3.83,4,100,0,3.57,67,38,"CN","zuilangmanDS",84,5654,3.96,"56fba259138ef73c2a749a56",0,"5e12c01191235958ecdd6285","84 % avis positifs (5,654 notes)"
6,6,100,1,3.67,27,38,"CN","Fashion Happy World",86,4705,4.04,"580c7d0a8b67fa197454a2d1",0,"5e142dee04c3e579e89576a3","86 % avis positifs (4,705 notes)"
9,8,5000,0,3.08,777,24,"CN","fengjinying",NULL,10474,3.91,"5b160017daac45594728d9ba",0,"5d19be93231caf73e46ccc12","(10,474 notes)"
12,16,10000,0,3.01,1322,18,"CN","ONLYZY",82,17120,3.9,"59aaa4d39fbc514dc80328e3",0,"5d32ae381e56691d7722e2c2","82 % avis positifs (17,120 notes)"
7,159,5000,0,3.39,1632,41,"CN","pumpkincarriages",86,8547,4.08,"5b658cbebc3b221445ba1440",0,"5bac96d54b784e1e83636983","86 % avis positifs (8,547 notes)"
11,10,10000,1,4.09,2324,35,"CN","bebebebe world",87,14095,4.09,"5c74e493a0e25750b550e2a1",0,"5cf7a100809b316c5d761f61","87 % avis positifs (14,095 notes)"
3.76,7,50,0,3.5,8,90,"CN","lixiangbo1515",81,3730,3.88,"58d8e8ebd929c652b9c04c05",0,"5ebe625c3cdb6c40b7b9231e","81 % avis positifs (3,730 notes)"
11,159,1000,0,3.67,585,109,"CN","Xindi Store",82,16085,3.88,"589e67aa3205e17175ced38e",1,"5b2b38a1f795e417f8c00222","82 % avis positifs (16,085 notes)"
13,30,20000,0,2.93,3421,45,"CN","sacha",87,200089,4.1,"555f4174a4efd10ea5ebaa5f",0,"55a3818f65bfcb406995a2a5","87 % avis positifs (200,089 notes)"
5,5,100,0,3.91,43,24,"CN","fengjinying",83,10474,3.91,"5b160017daac45594728d9ba",0,"5e9eba2f1a0bf408fef8b837","83 % avis positifs (10,474 notes)"
11,10,5000,0,3.34,1897,30,"CN","Younger Style!!!",84,5660,3.96,"5646025ecb3a45127928c032",1,"5937cd7fb6a2cd0ccdbef91c","84 % avis positifs (5,660 notes)"
6,17,100,0,3.47,55,49,"CN","Wufangzhong",89,7851,4.22,"5d173ba2dbf7606ee45e0b19",0,"5e807b83a887540e4049dd31","89 % avis positifs (7,851 notes)"
5,5,1000,0,3.34,252,41,"CN","cindy",87,15948,4.09,"55d480c092e9ba1242bd816a",1,"5c86009eab8dc14c1e679eb0","87 % avis positifs (15,948 notes)"
6,7,50,0,2.67,3,8,"CN","tiefanye",86,1374,4.06,"5a2fa9ce6ea4a770c66f5599",0,"5eb4f323b67a8d189a8f8380","86 % avis positifs (1,374 notes)"
8,7,1000,1,3.47,378,137,"CN","xiangbuxiangdoude",86,4434,4.06,"59b38b9d0ec30f3dcde27914",0,"5d11df5057a1887a5e25584f","86 % avis positifs (4,434 notes)"
11,10,1000,1,3.74,54,41,"CN","OOWW FASHION",NULL,73271,3.95,"5495976a40b3782bc8b3654a",1,"5e93d2215a3eed0c80ed2e56","(73,271 notes)"
5,127,100,0,2.79,19,54,"CN","wang168",89,9357,4.23,"59506bd1abea9119a059422d",0,"5ebfb735c9354d2da2efa220","89 % avis positifs (9,357 notes)"
7,6,1000,1,3.28,141,23,"CN","Suyi Technology",86,12309,4.05,"5acaf29d5ebcfd72403106a8",1,"5d5f49662c026a13234062e7","86 % avis positifs (12,309 notes)"
12,11,10000,0,3.25,1276,11,"CN","cjinxiang",NULL,6158,3.79,"5b24b6bdd1c3601ba899f0c0",0,"5ce4172ab1219155bd999296","(6,158 notes)"
11,11,10000,0,3.75,1520,60,"US","modelup",89,2975,4.18,"59dc769133a48743534ac5c7",0,"5af661dd2c642f136b49527b","89 % avis positifs (2,975 notes)"
6,17,10000,0,4.35,3279,40,"CN","allstars",88,110548,4.14,"561dc58d1f1ffb54d008b82f",1,"57a940f74b2a7418992a07f4","88% Feedback positivo (110,548 classificações)"
12,100,100,0,3.68,40,28,"CN","Onestores",91,4758,4.24,"58d10bee24f9f96bdbe80fb6",0,"5def361cdcbcd1028120322d","91 % avis positifs (4,758 notes)"
12,11,5000,0,3.96,247,41,"CN","persisttree",NULL,31916,4.11,"58dceeb2a6d6757401114dfd",1,"5ea11b7fdb5ebf040c8e489d","(31,916 notes)"
14,126,100,1,4.09,150,40,"CN","balabobo",89,14291,4.18,"5898240369b8584f668a188b",0,"5cdbfec689dab63d46b47cc5","89 % avis positifs (14,291 notes)"
11,10,100,1,4.38,8,139,"CN","hgcxdcxcc",92,120,4.28,"5e0b55766a4343d3823c7215",0,"5eb4ebb47cac1223a5749cc2","92 % avis positifs (120 notes)"
14,97,100,0,4.23,44,36,"CN","WeirdBeauty",90,878,4.21,"5d413afa0ff7f947c0e21025",0,"5e65fa41b12772c309bcf9fe","90 % avis positifs (878 notes)"
9,9,1000,0,3.37,238,41,"CN","Memento",82,28694,3.89,"586e70187e94384d6fc17f14",0,"5e7d9bee6732e31740797e15","82 % avis positifs (28,694 notes)"
3.7,58,5000,1,3.47,835,118,"CN","taomi  gogo",89,21012,4.19,"5b14d31d7e43f22f255ea98c",1,"5ce2702ba6bc056027727991","89% Feedback positivo (21,012 classificações)"
9,48,10000,1,4.02,840,43,"CN","Cenic Beauty",87,42919,4.11,"564d8a9ac0f55a1276cd96f8",0,"5b7658a91fde835ed161abd2","87 % avis positifs (42,919 notes)"
3.85,7,1000,1,4.18,142,35,"CN","maligoodsmart",88,31138,4.12,"5abb2cf26be8733b5bf6844f",1,"5d204f0cb51e547d5b3153cd","88 % avis positifs (31,138 notes)"
8,49,1000,1,3.49,154,22,"CN","kongcanyhq3078",NULL,5422,3.99,"5b4d6eb88a5b7b24519e69ad",0,"5d31f9a0a2b39074d5732b4e","(5,422 ratings)"
14,12,1000,1,3.87,186,26,"CN","liuyaling66058",78,288,3.73,"5de0981739adf2a3406bed18",0,"5e7dc8a4c2e8ef49007d2dd9","78 % avis positifs (288 notes)"
11,250,20000,0,3.64,3397,47,"CN","GL",89,402743,4.16,"53facca81c105e3d5866e212",1,"56975d088b70437255bf8af8","89 % avis positifs (402,743 notes)"
6,6,5000,0,3.75,506,24,"CN","hzxuch",NULL,2127,3.82,"5bde9444a53011739fbde291",0,"5e70535be2608d353af85716","(2,127 notes)"
8,7,5000,0,3.39,1248,43,"CN","hallerail",NULL,14194,4.04,"58380161e18c0f0c70dd6907",0,"5c0f719d4901112e08cf971f","(14,194 notes)"
11,10,100,1,3.09,22,38,"CN","Star Star in The Sky",84,16487,3.97,"58a3db5e05b2f9716d029e30",0,"5c90908b8625751a972408f1","84 % avis positifs (16,487 notes)"
2,2,1000,1,4.13,143,42,"CN","shufangyunyingdian",84,1055,4.04,"5d42991670327a71301ec76e",0,"5e5f507c931bd44190563aa1","84 % avis positifs (1,055 notes)"
8,7,1000,0,3.42,373,63,"CN","ZZXia",83,1322,3.97,"5b8e776e2eb51f7a5900a88a",0,"5ccd341e8cc067595fcba7c4","83 % avis positifs (1,322 notes)"
8,7,1000,1,3.81,166,58,"CN","USA Mall",90,6357,4.25,"58b92804935861529969e778",0,"5b6270648aa701441eaab44f","90 % avis positifs (6,357 notes)"
11,10,5000,0,3.13,908,24,"CN","hzxuch",81,2127,3.82,"5bde9444a53011739fbde291",0,"5c8f86e0f842ba52b8c19009","81 % avis positifs (2,127 notes)"
11,20,20000,0,3.56,3929,37,"CN","Guangzhou Idea e-commerce co.,ltd",85,33839,3.96,"537975ab71795104807b06b4",0,"55acbdf8ed44704872df93e2","85 % avis positifs (33,839 notes)"
8,7,10,1,5,0,10,"CN","longming",85,27175,3.97,"58a99ceca65ebc504a6ebf1e",0,"5eccb8aa18e87d64f13e012c","85 % avis positifs (27,175 notes)"
5,85,5000,1,3.7,296,41,"CN","Memo2",81,18138,3.83,"58ba636a69ad29505a730852",0,"5e5f56ea3dbe9d00474f503f","81 % avis positifs (18,138 notes)"
9,9,20000,0,4.1,4874,41,"CN","Fashion Trend Line",85,20681,4,"5660e53e769a564b3e3aeca0",1,"593fb0c99a2eee2bb40cee61","85 % avis positifs (20,681 notes)"
11,11,5000,1,3.59,1329,44,"CN","New Lucky",89,246312,4.2,"5406c9c77f086e1be430d73e",0,"5aa8cd7b2c3a22301d352e25","89 % avis positifs (246,312 notes)"
14,12,20000,1,3.61,5891,32,"CN","2ist",83,14553,3.92,"5803772d4dcf7942d7280c39",0,"58d5c37dd3af5b54ebb74d56","83 % avis positifs (14,553 notes)"
7,26,10000,0,3.86,2092,33,"CN","Luowei clothe",85,5534,4,"5ba2251b4315d12ebce873fa",0,"5cc5363ab90e2b5649a53b80","85 % avis positifs (5,534 notes)"
8,7,10000,1,3.66,1467,41,"CN","shipping666",83,8563,3.9,"59a2e74a8696be0eeb7a7ba9",0,"5d1cbf16231caf5ee5f61593","83 % avis positifs (8,563 notes)"
13,11,10000,1,3.87,2731,37,"CN","liuani",86,16447,4.03,"597767f6171974220c25560a",0,"5b07af657c3f11160f8bb7d9","86 % avis positifs (16,447 notes)"
12,85,50,1,4.75,4,35,"CN","mawenru646",89,57,4.18,"5e686e632fb13f0b010b6cd0",0,"5edb2db0fcc85c2e12014395","89 % avis positifs (57 notes)"
8,7,10000,0,4.13,1312,31,"CN","Excellent Fashion Store",86,7356,4.05,"570ceafac277d445e3cbebe5",1,"5cedf538a1e74b7cfd5974ab","86 % avis positifs (7,356 notes)"
11,10,1000,1,3.8,75,31,"CN","dududustore",80,3762,3.8,"5d4a717070327a03c1e7644e",0,"5e8695172124351e6192bcf5","80 % avis positifs (3,762 notes)"
5,5,100,0,3.97,30,45,"CN","Sangboo Store",NULL,10600,3.87,"582833faea77701b456c786a",0,"5e8d7d681db40e4c921cc994","(10,600 notes)"
5.75,16,100,1,4.26,27,32,"CN","JHjuhao",NULL,36,4.44,"5d513ddf1d9a8e239c347192",0,"5e3e1e80659f9c012d05e35c","(36 notes)"
8,7,5000,1,3.32,743,48,"CN","realmhome",84,4178,3.94,"5c73a50ba0e25714e7f2bf90",0,"5cff1056c76d52288fac419d","84 % avis positifs (4,178 notes)"
7,6,100,0,3.95,65,40,"CN","citizenrepublk",84,1047,3.96,"56cd50871e15ff78c21de8a9",0,"5dfd9633ddee91057e0018d2","84 % avis positifs (1,047 notes)"
11,19,20000,1,3.78,2729,41,"CN","liliyuanxi",85,4336,4,"5a72e56d9d5e975657c1460a",0,"5a748120dc0c28764634ccfe","85 % avis positifs (4,336 notes)"
8,8,5000,0,4.14,555,41,"CN","yuhkgmaal",80,9678,3.8,"58314fcb7284901b7ca0d358",0,"5d6f980190bd5f5694d25a6d","80 % avis positifs (9,678 notes)"
5,5,5000,0,3.6,763,20,"CN","liaowangting",87,5995,4.03,"5819eb90d3d4474ddf97b23e",0,"5cdbb7300ffb0e5faa5d5d63","87 % avis positifs (5,995 notes)"
49,42,100,0,4.67,6,41,"CN","Yanfeng Living museum",90,29977,4.22,"5925555b2cd9447854443c41",0,"5d09ecc2f5d4eb7721203368","90 % avis positifs (29,977 notes)"
5,5,100,1,4.83,6,40,"CN","uiuieornt",59,231,3.04,"5e537a4038654d5bb8db71b4",0,"5eb5268448db4b2032243489","59 % avis positifs (231 notes)"
4.66,11,100,1,2.92,24,41,"CN","Ifyou521",91,8443,4.28,"56da85f4df108f268b4a6618",0,"5ed9bcfdaaa2b81d9c991b83","91 % avis positifs (8,443 notes)"
7,6,100,1,3,22,41,"CN","dengqinghuaok",NULL,3060,3.93,"577f79f928d95d5777eac030",0,"5ea8cfb44e671a04ca0e5b79","(3,060 notes)"
19,17,1000,1,3.4,255,21,"CN","Vincent Fan",80,18762,3.76,"553c93bcd57a0156022b1598",1,"5def3c02b8bdac0102daa099","80% Feedback positivo (18,762 classificações)"
23,118,100,0,3.86,118,54,"CN","qinjingjing2018",86,8117,4.06,"5ad4325e9bda4e08bf7fd188",0,"5d2fca68d4465c17e6206de7","86 % avis positifs (8,117 notes)"
9,10,100,1,3.84,51,39,"CN","Amineefashionstore",NULL,1078,3.65,"5b0a66907752c8567c3cc671",0,"5b12401145089b206d7a455e","(1,078 notes)"
14,92,100,0,3.92,25,40,"CN","iwannachange",89,7328,4.23,"5953816a9579d81e5edcc3d7",0,"5da42681410d480fbb13c9db","89 % avis positifs (7,328 notes)"
22,19,20000,1,3.66,1103,38,"CN","shangjing1012",87,4107,4.1,"59df389c88dd76239f03c701",0,"5c0a0eab7721f07320bdacd0","87 % avis positifs (4,107 notes)"
8,7,1000,1,2.98,108,36,"CN","Wushuang Sciense",71,942,3.48,"5d46d6fd4c78550b43ab8351",0,"5e60a7a59c6112c4c01a2ded","71 % avis positifs (942 notes)"
2.66,3,100,1,2.67,12,30,"CN","keepahorse",NULL,66644,4.14,"577fb2b368116418674befd9",1,"5edf07e70b313014b48a7450","(66,644 notes)"
2,9,100,0,3.47,32,40,"CN","zaitaowanggou",88,4856,4.17,"5710ac98b2d43a5925da8dd8",0,"5e940265ea3640c9ca0353aa","88 % avis positifs (4,856 notes)"
16,14,10000,0,4.34,3075,47,"CN","HOT SUMMERR",92,17621,4.3,"591a999d1a071f7e40e984a4",0,"593e59811897c53b972f5dc7","92 % avis positifs (17,621 notes)"
11,11,1000,0,3.75,213,18,"CN","ONLYZY",82,17120,3.9,"59aaa4d39fbc514dc80328e3",0,"5d32ae384c901a2f6263384d","82 % avis positifs (17,120 notes)"
14,12,1000,0,3.74,582,26,"CN","xiejiatang",82,32858,3.89,"57baf75f63834218e305e4f4",0,"5aea67918a743b21013e41f6","82 % avis positifs (32,858 notes)"
16,16,2,0,5,0,32,"CN","xiaoguiling",NULL,693,4.3,"5b24edf0d1c360301099e9c6",0,"5f11698e9a44cd5ecd1909db","(693 notes)"
8,8,1000,0,4.18,668,15,"CN","biaoqing",NULL,5226,4.01,"59a6cc4b21064f78b1bef62f",0,"5ccfa41e35af5c46c0bbad64","(5,226 notes)"
9,8,5000,1,4.22,827,43,"CN","sundaterly",87,14275,4.09,"56dd52e8e0a234169b46c4ca",0,"5c9b5efc65b4b3700cd6c679","87 % avis positifs (14,275 notes)"
14,12,100,0,4.23,65,33,"CN","SteelFular",NULL,3520,4.17,"5ad7066e1b98df3e558530a6",0,"5e71b033d9b4ac3bfee4274f","(3,520 notes)"
11,10,10000,1,3.76,1546,36,"CN","Pentiumhorse",89,55499,4.14,"5926c5ace8ff5525241b368d",0,"5cdfa97c034a3c0f3af1bfd1","89 % avis positifs (55,499 notes)"
15,109,1000,0,3.96,382,36,"CN","HOT DRESS",84,51369,3.97,"539937d634067e06707b1a8e",1,"5ccfc1718249575e0f776a12","84 % avis positifs (51,369 notes)"
4,4,50,1,1,1,44,"CN","laibingo zhiwei",76,254,3.52,"5d5a520c560eca48d7f140eb",0,"5ed9de39b6befd33de8dd908","76 % avis positifs (254 notes)"
5.75,5,10,1,5,0,139,"CN","liyang163",33,3,2.33,"5e63469b2fdc774466e15dd5",0,"5ed4cabd34f3329741e8c3ee","33 % avis positifs (3 notes)"
6,6,1000,0,3.21,362,24,"CN","Fashion taste of life",88,5914,4.16,"586fbd8b8c30e82bdcce557d",0,"5c8aa4b8571dc27f6022a29a","88 % avis positifs (5,914 notes)"
8,7,10000,0,4.09,1087,21,"CN","letaoba",84,4019,3.96,"5833f721e18c0f15d659a8ed",0,"5d523b41dc07526635f3ae75","84 % avis positifs (4,019 notes)"
5.73,5,1000,1,3.69,182,58,"CN","AGone",91,3396,4.28,"5a40bd3812fa1c2c21498ea7",0,"5b61a98ba3839047d010fd62","91 % avis positifs (3,396 notes)"
8,7,20000,0,3.9,3700,18,"CN","superheros",89,9492,4.13,"57aeb5fb5a4ac218de83b64d",0,"5b31e341ec739662f2bd71ab","89 % avis positifs (9,492 notes)"
11,10,1000,1,3.35,85,33,"CN","yiludamai",83,3668,3.9,"5a20c64d8cf0ed4d57d60471",0,"5e047ffa271ecb01ce39ae76","83 % avis positifs (3,668 notes)"
4,6,50000,0,4,10927,30,"CN","hui zhou ming mao yi",88,13665,4.09,"5542fcb264b4f014ce88ecae",1,"5953892749a5f7756941171f","88 % avis positifs (13,665 notes)"
12,85,1000,1,4.15,153,40,"CN","asyouwill",90,15551,4.23,"583658e928f25754106ae102",0,"5d2823d9afa40277f9dcd92d","90 % avis positifs (15,551 notes)"
9,10,10000,0,4.15,2587,31,"CN","Bees flying butterfly",91,5808,4.31,"5826f19f20a9402c37313979",0,"5ba4f816c1a38516a0cb12d9","91 % avis positifs (5,808 notes)"
5.78,50,5000,1,3.55,876,10,"CN","longming",85,27175,3.97,"58a99ceca65ebc504a6ebf1e",0,"5a6af94ffb04de342fa3ff8b","85 % avis positifs (27,175 notes)"
5.86,11,1000,0,4.28,512,29,"CN","liuliujiaroupian",89,904,4.26,"5bbf00e6c5fdec1c0e0d401d",0,"5c83278c6b39e64d6c16c907","89 % avis positifs (904 notes)"
9,22,10000,0,3.82,1860,18,"CN","LISTONE",82,9177,3.87,"59b7d6e1eea5c510889ea754",0,"5c874bffc7901e40dcb53cd2","82 % avis positifs (9,177 notes)"
3.87,4,1000,0,3.34,94,22,"CN","yykeaid",88,3117,4.13,"589eb1c33205e17175cee2ee",0,"5e4ce8cc2ce2e50680cee732","88 % avis positifs (3,117 notes)"
9,38,1000,0,4.52,312,55,"CN","Durax",94,27740,4.38,"5885a7e767f7c84d7657d220",1,"591e8dcf49043a6ea25b1a31","94 % avis positifs (27,740 notes)"
5.74,5,100,1,3.38,58,30,"CN","keepahorse",NULL,66644,4.14,"577fb2b368116418674befd9",1,"5e6079792389e6a7ef176eed","(66,644 notes)"
9,8,10000,1,4.06,1642,23,"CN","Suyi Technology",NULL,12309,4.05,"5acaf29d5ebcfd72403106a8",1,"5d00ccdde1fe9971cb8aef7a","(12,309 notes)"
8,55,7,0,5,1,63,"CN","Chaoyang",NULL,6348,4.25,"581c54c4dd99164b808ca531",0,"5eec6643d6854068e20df558","(6,348 notes)"
4.86,8,1000,1,3.89,115,38,"CN","hangzhoukulunfushiyouxiangongsi",80,21842,3.79,"559f4066577ce11970f7f7fa",1,"5e6885a8835b431211cdcd46","80 % avis positifs (21,842 notes)"
11,10,100,1,3.96,25,27,"CN","Shades Darker",91,794,4.28,"58b7d6dd3c18975a18817d64",0,"5d0729b0f945bd59ac54b329","91 % avis positifs (794 notes)"
12,11,50,1,3.29,7,36,"CN","wandonqiushuai",79,28,3.46,"5e4f330366b9710ecfaff138",0,"5e9afadf98c04211c179fcf4","79 % avis positifs (28 notes)"
15,25,1000,1,3.3,408,25,"CN","Colorful Romance",85,1335,3.95,"58fcdd56cdb8e24565cc017e",0,"5c78989a826e994cd3bdab97","85 % avis positifs (1,335 notes)"
